name,nation,position,detailed_position,age,birth_date,matches_played,minutes_played,goals,assists,penalties_scored,yellow_cards,red_cards,team_name,team_code,team_logo_url,player_id,player_image_url,season
Marcel Sabitzer,Austria,MIDFIELDER,ATTACKING_MIDFIELDER,32,1994-03-17,6,279,0,0,0,3,0,FC Bayern München,BAY,https://img.uefa.com/imgml/TP/teams/logos/240x240/50037.png,250024349,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250024349.jpg,2022-23
Erik Lamela,Argentina,FORWARD,STRIKER,34,1992-03-04,5,277,0,1,0,2,0,Sevilla FC,SEV,https://img.uefa.com/imgml/TP/teams/logos/240x240/52714.png,250038224,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250038224.jpg,2022-23
Marko Grujić,Serbia,MIDFIELDER,UNKNOWN,30,1996-04-13,4,277,0,0,0,1,0,FC Porto,POR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50064.png,250055207,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250055207.jpg,2022-23
Adam Hložek,Czechia,FORWARD,STRIKER,23,2002-07-25,6,276,0,1,0,0,0,Bayer 04 Leverkusen,LEV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50109.png,250114001,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250114001.jpg,2022-23
Juan Bernat,Spain,DEFENDER,FULL_BACK,33,1993-03-01,5,276,0,0,0,0,0,Paris Saint-Germain,PSG,https://img.uefa.com/imgml/TP/teams/logos/240x240/52747.png,250013892,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250013892.jpg,2022-23
Malick Thiaw,Germany,DEFENDER,UNKNOWN,24,2001-08-08,4,275,0,0,0,2,0,AC Milan,MIL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50058.png,250123978,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250123978.jpg,2022-23
Franck Kessie,Ivory Coast,MIDFIELDER,CENTRAL_MIDFIELDER,29,1996-12-19,6,273,1,0,0,0,0,FC Barcelona,BAR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50080.png,250097791,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250097791.jpg,2022-23
Bernardo,Brazil,DEFENDER,FULL_BACK,31,1995-05-14,4,273,0,0,0,0,0,FC Salzburg,SAL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50030.png,250098953,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250098953.jpg,2022-23
Kevin Kampl,Slovenia,MIDFIELDER,CENTRAL_MIDFIELDER,35,1990-10-09,5,272,0,0,0,1,0,RB Leipzig,RBL,https://img.uefa.com/imgml/TP/teams/logos/240x240/2603790.png,250014636,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250014636.jpg,2022-23
João Mário,Portugal,DEFENDER,UNKNOWN,26,2000-01-03,5,270,0,0,0,3,0,FC Porto,POR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50064.png,250113343,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250113343.jpg,2022-23
Stefan Savić,Montenegro,DEFENDER,CENTRE_BACK,35,1991-01-08,3,270,0,0,0,3,0,Atlético de Madrid,ATM,https://img.uefa.com/imgml/TP/teams/logos/240x240/50124.png,1907998,https://img.uefa.com/imgml/TP/players/1/2023/324x324/1907998.jpg,2022-23
Nicolás Capaldo,Argentina,MIDFIELDER,UNKNOWN,27,1998-09-14,3,270,0,0,0,2,0,FC Salzburg,SAL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50030.png,250161140,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250161140.jpg,2022-23
Bremer,Brazil,DEFENDER,UNKNOWN,29,1997-03-18,3,270,0,0,0,1,0,Juventus,JUV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50139.png,250132322,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250132322.jpg,2022-23
Manuel Neuer,Germany,GOALKEEPER,GOALKEEPER,40,1986-03-27,3,270,0,0,0,0,0,FC Bayern München,BAY,https://img.uefa.com/imgml/TP/teams/logos/240x240/50037.png,97923,https://img.uefa.com/imgml/TP/players/1/2023/324x324/97923.jpg,2022-23
Iván Marcano,Spain,DEFENDER,CENTRE_BACK,38,1987-06-23,3,270,0,0,0,0,0,FC Porto,POR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50064.png,250003525,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250003525.jpg,2022-23
Sven Ulreich,Germany,GOALKEEPER,UNKNOWN,37,1988-08-03,3,270,0,0,0,0,0,FC Bayern München,BAY,https://img.uefa.com/imgml/TP/teams/logos/240x240/50037.png,1902445,https://img.uefa.com/imgml/TP/players/1/2023/324x324/1902445.jpg,2022-23
Luis Díaz,Colombia,FORWARD,CENTRAL_MIDFIELDER,29,1997-01-13,3,269,1,0,0,0,0,Liverpool FC,LIV,https://img.uefa.com/imgml/TP/teams/logos/240x240/7889.png,250132811,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250132811.jpg,2022-23
Marko Stamenic,New Zealand,MIDFIELDER,UNKNOWN,24,2002-02-19,3,269,0,0,0,3,0,F.C. Copenhagen,CPH,https://img.uefa.com/imgml/TP/teams/logos/240x240/52709.png,250162129,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250162129.jpg,2022-23
Jorge Sánchez,Mexico,DEFENDER,UNKNOWN,28,1997-12-10,5,268,0,0,0,1,0,AFC Ajax,AJX,https://img.uefa.com/imgml/TP/teams/logos/240x240/50143.png,250090668,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250090668.jpg,2022-23
Scott Arfield,Canada,MIDFIELDER,CENTRAL_MIDFIELDER,37,1988-11-01,4,268,1,0,0,0,0,Rangers FC,RAN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50121.png,107996,https://img.uefa.com/imgml/TP/players/1/2023/324x324/107996.jpg,2022-23
Oumar Solet,France,DEFENDER,CENTRE_BACK,26,2000-02-07,4,267,0,0,0,0,0,FC Salzburg,SAL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50030.png,250117377,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250117377.jpg,2022-23
Kerem Demirbay,Germany,MIDFIELDER,ATTACKING_MIDFIELDER,32,1993-07-03,5,266,0,0,0,1,0,Bayer 04 Leverkusen,LEV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50109.png,250082943,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250082943.jpg,2022-23
Manuel Locatelli,Italy,MIDFIELDER,DEFENSIVE_MIDFIELDER,28,1998-01-08,5,266,0,0,0,1,0,Juventus,JUV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50139.png,250066747,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250066747.jpg,2022-23
Marco Reus,Germany,MIDFIELDER,ATTACKING_MIDFIELDER,37,1989-05-31,3,264,1,1,0,0,0,Borussia Dortmund,BVB,https://img.uefa.com/imgml/TP/teams/logos/240x240/52758.png,250011791,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250011791.jpg,2022-23
Diogo Jota,Portugal,FORWARD,STRIKER,29,1996-12-04,6,263,0,4,0,0,0,Liverpool FC,LIV,https://img.uefa.com/imgml/TP/teams/logos/240x240/7889.png,250080471,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250080471.jpg,2022-23
Erik Jirka,Slovakia,MIDFIELDER,CENTRAL_MIDFIELDER,28,1997-09-19,6,262,0,0,0,0,0,FC Viktoria Plzeň,PLZ,https://img.uefa.com/imgml/TP/teams/logos/240x240/64388.png,250083363,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250083363.jpg,2022-23
Konrad Laimer,Austria,MIDFIELDER,CENTRAL_MIDFIELDER,29,1997-05-27,3,262,0,0,0,0,0,RB Leipzig,RBL,https://img.uefa.com/imgml/TP/teams/logos/240x240/2603790.png,250065413,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250065413.jpg,2022-23
Ben Davies,England,DEFENDER,UNKNOWN,30,1995-08-11,3,261,0,0,0,1,0,Rangers FC,RAN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50121.png,250153359,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250153359.jpg,2022-23
Giovanni Simeone,Argentina,FORWARD,UNKNOWN,30,1995-07-05,7,260,4,0,0,0,0,SSC Napoli,NAP,https://img.uefa.com/imgml/TP/teams/logos/240x240/50136.png,250176138,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250176138.jpg,2022-23
Joan Jordán,Spain,MIDFIELDER,CENTRAL_MIDFIELDER,31,1994-07-06,6,259,0,0,0,1,0,Sevilla FC,SEV,https://img.uefa.com/imgml/TP/teams/logos/240x240/52714.png,250086646,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250086646.jpg,2022-23
César Azpilicueta,Spain,DEFENDER,FULL_BACK,36,1989-08-28,5,259,0,0,0,0,0,Chelsea FC,CHE,https://img.uefa.com/imgml/TP/teams/logos/240x240/52914.png,103827,https://img.uefa.com/imgml/TP/players/1/2023/324x324/103827.jpg,2022-23
Ibrahima Konaté,France,DEFENDER,CENTRE_BACK,27,1999-05-25,3,259,0,0,0,1,0,Liverpool FC,LIV,https://img.uefa.com/imgml/TP/teams/logos/240x240/7889.png,250091013,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250091013.jpg,2022-23
Gerard Piqué,Spain,DEFENDER,CENTRE_BACK,39,1987-02-02,4,257,0,0,0,0,0,FC Barcelona,BAR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50080.png,93148,https://img.uefa.com/imgml/TP/players/1/2023/324x324/93148.jpg,2022-23
Alfredo Morelos,Colombia,FORWARD,STRIKER,29,1996-06-21,5,256,0,0,0,1,0,Rangers FC,RAN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50121.png,250098451,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250098451.jpg,2022-23
Makoto Hasebe,Japan,MIDFIELDER,DEFENSIVE_MIDFIELDER,42,1984-01-18,4,256,0,0,0,2,0,Eintracht Frankfurt,FRA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50072.png,250003469,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250003469.jpg,2022-23
Rodrigo De Paul,Argentina,MIDFIELDER,UNKNOWN,32,1994-05-24,5,255,1,0,0,1,0,Atlético de Madrid,ATM,https://img.uefa.com/imgml/TP/teams/logos/240x240/50124.png,250086037,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250086037.jpg,2022-23
Giacomo Raspadori,Italy,FORWARD,UNKNOWN,26,2000-02-18,7,250,4,3,0,1,0,SSC Napoli,NAP,https://img.uefa.com/imgml/TP/teams/logos/240x240/50136.png,250105617,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250105617.jpg,2022-23
Ryan Gravenberch,Netherlands,MIDFIELDER,CENTRAL_MIDFIELDER,24,2002-05-16,6,250,0,0,0,0,0,FC Bayern München,BAY,https://img.uefa.com/imgml/TP/teams/logos/240x240/50037.png,250113001,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250113001.jpg,2022-23
Steven Davis,Northern Ireland,MIDFIELDER,CENTRAL_MIDFIELDER,41,1985-01-01,5,250,0,0,0,0,0,Rangers FC,RAN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50121.png,62176,https://img.uefa.com/imgml/TP/players/1/2023/324x324/62176.jpg,2022-23
Samuel Gigot,France,DEFENDER,DEFENSIVE_MIDFIELDER,32,1993-10-12,5,249,0,0,0,0,0,Olympique de Marseille,MAR,https://img.uefa.com/imgml/TP/teams/logos/240x240/52748.png,250106636,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250106636.jpg,2022-23
Youssef En-Nesyri,Morocco,FORWARD,STRIKER,29,1997-06-01,4,248,2,0,0,0,0,Sevilla FC,SEV,https://img.uefa.com/imgml/TP/teams/logos/240x240/52714.png,250109210,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250109210.jpg,2022-23
Jules Koundé,France,DEFENDER,CENTRE_BACK,27,1998-11-12,3,247,0,1,0,0,0,FC Barcelona,BAR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50080.png,250096309,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250096309.jpg,2022-23
Alejandro Gómez,Argentina,FORWARD,ATTACKING_MIDFIELDER,38,1988-02-15,5,246,0,1,0,0,0,Sevilla FC,SEV,https://img.uefa.com/imgml/TP/teams/logos/240x240/52714.png,250036022,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250036022.jpg,2022-23
Malik Tillman,USA,MIDFIELDER,UNKNOWN,24,2002-05-28,5,246,0,0,0,0,0,Rangers FC,RAN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50121.png,250123677,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250123677.jpg,2022-23
Ante Rebić,Croatia,FORWARD,STRIKER,32,1993-09-21,7,245,0,0,0,0,0,AC Milan,MIL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50058.png,250033878,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250033878.jpg,2022-23
Giorgos Giakoumakis,Greece,FORWARD,STRIKER,31,1994-12-09,6,245,1,0,0,0,0,Celtic FC,CEL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50050.png,250092695,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250092695.jpg,2022-23
Donyell Malen,Netherlands,FORWARD,STRIKER,27,1999-01-19,6,245,0,0,0,1,0,Borussia Dortmund,BVB,https://img.uefa.com/imgml/TP/teams/logos/240x240/52758.png,250081555,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250081555.jpg,2022-23
Lassina Traoré,Burkina Faso,FORWARD,STRIKER,25,2001-01-12,6,244,1,0,0,0,0,FC Shakhtar Donetsk,SHK,https://img.uefa.com/imgml/TP/teams/logos/240x240/52707.png,250128222,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250128222.jpg,2022-23
James Milner,England,MIDFIELDER,CENTRAL_MIDFIELDER,40,1986-01-04,8,242,0,0,0,1,0,Liverpool FC,LIV,https://img.uefa.com/imgml/TP/teams/logos/240x240/7889.png,70120,https://img.uefa.com/imgml/TP/players/1/2023/324x324/70120.jpg,2022-23
Joël Matip,Cameroon,DEFENDER,UNKNOWN,34,1991-08-08,4,242,1,0,0,1,0,Liverpool FC,LIV,https://img.uefa.com/imgml/TP/teams/logos/240x240/7889.png,250018116,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250018116.jpg,2022-23
Youssoufa Moukoko,Germany,FORWARD,UNKNOWN,21,2004-11-20,6,241,0,2,0,0,0,Borussia Dortmund,BVB,https://img.uefa.com/imgml/TP/teams/logos/240x240/52758.png,250134659,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250134659.jpg,2022-23
Ansu Fati,Spain,FORWARD,UNKNOWN,23,2002-10-31,6,241,0,1,0,0,0,FC Barcelona,BAR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50080.png,250117471,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250117471.jpg,2022-23
Junior Dina Ebimbe,France,MIDFIELDER,UNKNOWN,25,2000-11-21,6,240,0,0,0,1,0,Eintracht Frankfurt,FRA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50072.png,250113328,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250113328.jpg,2022-23
Alex Sandro,Brazil,DEFENDER,UNKNOWN,35,1991-01-26,4,239,0,0,0,1,0,Juventus,JUV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50139.png,250039930,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250039930.jpg,2022-23
Fabián Ruiz,Spain,MIDFIELDER,CENTRAL_MIDFIELDER,30,1996-04-03,7,237,0,0,0,1,0,Paris Saint-Germain,PSG,https://img.uefa.com/imgml/TP/teams/logos/240x240/52747.png,250115436,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250115436.jpg,2022-23
Suso,Spain,FORWARD,WINGER,32,1993-11-19,6,237,0,0,0,0,0,Sevilla FC,SEV,https://img.uefa.com/imgml/TP/teams/logos/240x240/52714.png,250013897,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250013897.jpg,2022-23
Din David,Israel,FORWARD,UNKNOWN,30,1996-03-14,6,236,1,0,0,0,0,Maccabi Haifa FC,MHA,https://img.uefa.com/imgml/TP/teams/logos/240x240/59045.png,250080455,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250080455.jpg,2022-23
Charles De Ketelaere,Belgium,FORWARD,CENTRAL_MIDFIELDER,25,2001-03-10,6,235,0,0,0,1,0,AC Milan,MIL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50058.png,250117705,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250117705.jpg,2022-23
Paulinho,Portugal,FORWARD,STRIKER,33,1992-11-09,5,235,1,0,0,1,0,Sporting Clube de Portugal,SPO,https://img.uefa.com/imgml/TP/teams/logos/240x240/50149.png,250111288,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250111288.jpg,2022-23
Frenkie de Jong,Netherlands,MIDFIELDER,CENTRAL_MIDFIELDER,29,1997-05-12,4,235,0,0,0,0,0,FC Barcelona,BAR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50080.png,50327423,https://img.uefa.com/imgml/TP/players/1/2023/324x324/50327423.jpg,2022-23
Fashion Sakala,Zambia,MIDFIELDER,UNKNOWN,29,1997-03-14,4,235,0,0,0,0,0,Rangers FC,RAN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50121.png,250112800,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250112800.jpg,2022-23
Thomas Delaney,Denmark,MIDFIELDER,CENTRAL_MIDFIELDER,34,1991-09-03,4,230,0,0,0,0,0,Sevilla FC,SEV,https://img.uefa.com/imgml/TP/teams/logos/240x240/52714.png,250010472,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250010472.jpg,2022-23
Sead Hakšabanović,Montenegro,MIDFIELDER,UNKNOWN,27,1999-05-04,6,228,0,0,0,0,0,Celtic FC,CEL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50050.png,250089866,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250089866.jpg,2022-23
Christopher Lenz,Germany,DEFENDER,UNKNOWN,31,1994-09-22,5,226,0,0,0,1,0,Eintracht Frankfurt,FRA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50072.png,250055958,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250055958.jpg,2022-23
Gonzalo Montiel,Argentina,DEFENDER,UNKNOWN,29,1997-01-01,4,226,1,0,0,2,0,Sevilla FC,SEV,https://img.uefa.com/imgml/TP/teams/logos/240x240/52714.png,250162767,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250162767.jpg,2022-23
Geoffrey Kondogbia,Central African Republic,MIDFIELDER,DEFENSIVE_MIDFIELDER,33,1993-02-15,3,225,0,0,0,2,0,Atlético de Madrid,ATM,https://img.uefa.com/imgml/TP/teams/logos/240x240/50124.png,250014009,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250014009.jpg,2022-23
Abdou Diallo,Senegal,DEFENDER,UNKNOWN,30,1996-05-04,5,224,0,0,0,0,0,RB Leipzig,RBL,https://img.uefa.com/imgml/TP/teams/logos/240x240/2603790.png,250054952,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250054952.jpg,2022-23
Jesús Navas,Spain,FORWARD,FULL_BACK,40,1985-11-21,3,224,0,0,0,0,0,Sevilla FC,SEV,https://img.uefa.com/imgml/TP/teams/logos/240x240/52714.png,69173,https://img.uefa.com/imgml/TP/players/1/2023/324x324/69173.jpg,2022-23
Eric García,Spain,DEFENDER,CENTRE_BACK,25,2001-01-09,4,223,0,1,0,0,0,FC Barcelona,BAR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50080.png,250103561,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250103561.jpg,2022-23
Marcão,Brazil,DEFENDER,CENTRE_BACK,29,1996-06-05,3,223,0,0,0,0,0,Sevilla FC,SEV,https://img.uefa.com/imgml/TP/teams/logos/240x240/52714.png,250128191,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250128191.jpg,2022-23
Rafael Borré,Colombia,FORWARD,STRIKER,30,1995-09-15,8,221,0,0,0,0,0,Eintracht Frankfurt,FRA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50072.png,250100512,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250100512.jpg,2022-23
Marcos Acuña,Argentina,DEFENDER,ATTACKING_MIDFIELDER,34,1991-10-28,4,219,0,1,0,0,0,Sevilla FC,SEV,https://img.uefa.com/imgml/TP/teams/logos/240x240/52714.png,250111308,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250111308.jpg,2022-23
Liel Abada,Israel,MIDFIELDER,UNKNOWN,24,2001-10-03,5,218,0,0,0,0,0,Celtic FC,CEL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50050.png,250108044,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250108044.jpg,2022-23
Andreas  Christensen,Denmark,DEFENDER,CENTRE_BACK,30,1996-04-10,3,218,0,0,0,0,0,FC Barcelona,BAR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50080.png,250041718,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250041718.jpg,2022-23
Callum McGregor,Scotland,MIDFIELDER,WINGER,32,1993-06-14,3,217,0,0,0,0,0,Celtic FC,CEL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50050.png,250014042,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250014042.jpg,2022-23
Charles Aránguiz,Chile,MIDFIELDER,CENTRAL_MIDFIELDER,37,1989-04-17,4,215,0,0,0,0,0,Bayer 04 Leverkusen,LEV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50109.png,250017121,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250017121.jpg,2022-23
Marcos Llorente,Spain,MIDFIELDER,UNKNOWN,31,1995-01-30,3,213,0,0,0,0,0,Atlético de Madrid,ATM,https://img.uefa.com/imgml/TP/teams/logos/240x240/50124.png,250079670,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250079670.jpg,2022-23
Fabio Miretti,Italy,MIDFIELDER,UNKNOWN,22,2003-08-03,5,212,0,0,0,2,0,Juventus,JUV,https://img.uefa.com/imgml/TP/teams/logos/240x240/50139.png,250135575,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250135575.jpg,2022-23
Davy Klaassen,Netherlands,MIDFIELDER,ATTACKING_MIDFIELDER,33,1993-02-21,5,210,1,0,0,0,0,AFC Ajax,AJX,https://img.uefa.com/imgml/TP/teams/logos/240x240/50143.png,250013855,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250013855.jpg,2022-23
Dolev Haziza,Israel,MIDFIELDER,UNKNOWN,30,1995-07-05,3,210,0,1,0,1,0,Maccabi Haifa FC,MHA,https://img.uefa.com/imgml/TP/teams/logos/240x240/59045.png,250092697,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250092697.jpg,2022-23
Matteo Gabbia,Italy,DEFENDER,CENTRE_BACK,26,1999-10-21,4,209,1,0,0,1,0,AC Milan,MIL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50058.png,250091198,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250091198.jpg,2022-23
Oliver Skipp,England,MIDFIELDER,UNKNOWN,25,2000-09-16,4,209,0,0,0,1,0,Tottenham Hotspur,TOT,https://img.uefa.com/imgml/TP/teams/logos/240x240/1652.png,250102485,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250102485.jpg,2022-23
Sergi Roberto,Spain,MIDFIELDER,FULL_BACK,34,1992-02-07,3,207,0,2,0,1,0,FC Barcelona,BAR,https://img.uefa.com/imgml/TP/teams/logos/240x240/50080.png,250006092,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250006092.jpg,2022-23
Juan Jesus,Brazil,DEFENDER,CENTRE_BACK,34,1991-06-10,3,204,0,0,0,2,0,SSC Napoli,NAP,https://img.uefa.com/imgml/TP/teams/logos/240x240/50136.png,250045594,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250045594.jpg,2022-23
Junior Adamu,Austria,FORWARD,UNKNOWN,24,2001-06-06,6,203,1,1,0,1,0,FC Salzburg,SAL,https://img.uefa.com/imgml/TP/teams/logos/240x240/50030.png,250112790,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250112790.jpg,2022-23
Thorgan Hazard,Belgium,MIDFIELDER,ATTACKING_MIDFIELDER,33,1993-03-29,5,201,1,0,0,0,0,Borussia Dortmund,BVB,https://img.uefa.com/imgml/TP/teams/logos/240x240/52758.png,250012551,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250012551.jpg,2022-23
Lucas Vázquez,Spain,DEFENDER,STRIKER,34,1991-07-01,5,201,0,1,0,1,0,Real Madrid C.F.,RMA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50051.png,250040521,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250040521.jpg,2022-23
Luca Pellegrini,Italy,DEFENDER,UNKNOWN,27,1999-03-07,4,200,0,0,0,1,0,Eintracht Frankfurt,FRA,https://img.uefa.com/imgml/TP/teams/logos/240x240/50072.png,250088146,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250088146.jpg,2022-23
Dejan Kulusevski,Sweden,MIDFIELDER,WINGER,26,2000-04-25,4,200,0,0,0,0,0,Tottenham Hotspur,TOT,https://img.uefa.com/imgml/TP/teams/logos/240x240/1652.png,250103985,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250103985.jpg,2022-23
Gilberto,Brazil,DEFENDER,FULL_BACK,33,1993-03-07,5,198,0,0,0,1,0,SL Benfica,BEN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50147.png,250086713,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250086713.jpg,2022-23
Benjamin Henrichs,Germany,DEFENDER,UNKNOWN,29,1997-02-23,7,197,0,0,0,2,0,RB Leipzig,RBL,https://img.uefa.com/imgml/TP/teams/logos/240x240/2603790.png,250058258,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250058258.jpg,2022-23
Leo Østigård,Norway,DEFENDER,UNKNOWN,26,1999-11-28,3,197,1,0,0,0,0,SSC Napoli,NAP,https://img.uefa.com/imgml/TP/teams/logos/240x240/50136.png,250091222,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250091222.jpg,2022-23
Péter Gulácsi,Hungary,GOALKEEPER,GOALKEEPER,36,1990-05-06,3,193,0,0,0,0,0,RB Leipzig,RBL,https://img.uefa.com/imgml/TP/teams/logos/240x240/2603790.png,102420,https://img.uefa.com/imgml/TP/players/1/2023/324x324/102420.jpg,2022-23
Ryan Jack,Scotland,MIDFIELDER,CENTRAL_MIDFIELDER,34,1992-02-27,4,192,0,1,0,1,0,Rangers FC,RAN,https://img.uefa.com/imgml/TP/teams/logos/240x240/50121.png,250005085,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250005085.jpg,2022-23
Jerry St. Juste,Netherlands,DEFENDER,UNKNOWN,29,1996-10-19,4,190,0,0,0,1,0,Sporting Clube de Portugal,SPO,https://img.uefa.com/imgml/TP/teams/logos/240x240/50149.png,250087967,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250087967.jpg,2022-23
Elias Jelert,Denmark,DEFENDER,UNKNOWN,22,2003-06-12,4,190,0,0,0,0,0,F.C. Copenhagen,CPH,https://img.uefa.com/imgml/TP/teams/logos/240x240/52709.png,250159445,https://img.uefa.com/imgml/TP/players/1/2023/324x324/250159445.jpg,2022-23
